ligne,rating,themes,plies_historique,nb_coups_legaux,coup_reseau,reussi_reseau,p_correct_reseau,rang_correct_reseau,value_reseau,coup_recherche,reussi_recherche,part_visites_correct,duree_s,erreur
176,1792,advantage fork long middlegame,51,30,b7b5,False,0.22183104229728842,2,-0.5784222483634949,f8e7,True,0.9642857313156128,4.26272280000012,
178,1536,crushing oneMove opening pin,18,50,b1d2,False,0.2421446282576669,2,0.09045881778001785,b5d7,True,0.9728571176528931,4.406461599999602,
180,1835,endgame mate mateIn1 oneMove,80,33,c7d8,True,0.5690136501163446,1,-0.2352573275566101,c7d8,True,0.9814285635948181,0.13691989999915677,
182,1843,endgame mate mateIn2 short,64,35,e2e8,True,0.44343495451772386,1,0.6069924235343933,e2e8,True,0.9585714340209961,0.4349775000000591,
184,1557,crushing middlegame pin short,46,41,f4g4,False,0.08072138882316865,4,0.31103116273880005,f3e5,True,0.949999988079071,4.352541800000836,
186,1645,advantage attraction exposedKing fork long middlegame sacrifice,79,25,g2h2,False,0.035058442031758834,8,-0.5113270282745361,g2h2,False,0.0028571428265422583,4.509759999999915,
188,1534,attraction clearance crushing fork long middlegame sacrifice,68,38,d3f5,False,0.01070723572517084,8,-0.13534095883369446,d3g6,False,0.0014285714132711291,4.484169999999722,
190,1658,attraction endgame mate mateIn2 rookEndgame sacrifice short,51,29,g7g2,False,0.0008512482614146496,23,-0.22648851573467255,g7g2,False,0.0,4.906408000000738,
192,1540,crushing endgame fork short,87,29,e4e3,False,0.11309961558930737,4,-0.22333239018917084,b4b8,True,0.9685714244842529,4.667761300000166,
194,1803,advantage endgame fork long xRayAttack,64,46,d4d8,False,0.2915760844647356,2,-0.1648108959197998,e5b8,True,0.9671428799629211,1.4247819000001982,
196,1481,mate mateIn1 middlegame oneMove,24,51,e1c1,False,0.3369020704649164,2,-0.3973831236362457,a5d8,True,0.9628571271896362,0.19830219999948895,
198,1898,advantage long middlegame pin,57,45,e5f3,True,0.2726500671706201,1,-0.07884157449007034,e5f3,True,0.949999988079071,4.280600299999605,
200,1798,advantage endgame long pin sacrifice,57,41,e8e2,True,0.5653142277655994,1,-0.18914103507995605,e8e5,False,0.08857142925262451,4.254360900000393,
202,1744,crushing middlegame pin sacrifice short,80,44,e7f6,True,0.8439605190354527,1,0.3550521433353424,e7f6,True,0.8885714411735535,3.4760574000001725,
204,1828,advantage fork long middlegame,29,40,c6c5,False,0.23914509494370004,2,-0.24579817056655884,f6e4,True,0.9528571367263794,4.215758500000447,
206,1500,endgame exposedKing long mate mateIn3,109,23,e4e1,True,0.5773913743090598,1,-0.009312896057963371,e4e1,True,0.9814285635948181,0.4469764999994368,
208,1539,backRankMate mate mateIn2 middlegame sacrifice short,63,38,f8f7,False,0.008811485927834681,7,-0.05772171542048454,f8d8,False,0.0,3.90811339999982,
210,1663,mate mateIn1 middlegame oneMove,25,40,d4f3,True,0.5704854808309546,1,0.10338041931390762,d4f3,True,0.9857142567634583,0.07984759999999369,
212,1587,endgame mate mateIn1 oneMove,70,25,g1g2,False,0.012732549296922462,4,-0.29204079508781433,d2d8,True,0.40142858028411865,2.4743198999995,
214,1509,advantage hangingPiece long opening,25,30,f6e4,True,0.8438489536240966,1,-0.4410935640335083,f6e4,True,0.991428554058075,4.299088200000369,
216,1595,endgame mate mateIn2 short,84,25,e5g3,False,0.02348986087941307,7,0.13387355208396912,h3h4,True,0.7985714077949524,1.0014683000008517,
218,1497,advantage middlegame short trappedPiece,28,33,c3a4,True,0.44714096285445903,1,-0.5462751984596252,c3a4,True,0.977142870426178,4.526829599999473,
220,1463,advancedPawn attraction crushing endgame promotion rookEndgame veryLong,87,14,c3c2,True,0.5042654572882309,1,-0.1715577393770218,c3c2,True,0.9585714340209961,4.499523800000134,
222,1775,advantage fork long master middlegame,41,32,c5e3,True,0.547123126662808,1,0.09914354979991913,c5e3,True,0.9657142758369446,4.694963500000085,
224,1627,crushing middlegame pin short,36,46,f2f4,False,0.17842065391928205,3,-0.0920688658952713,c3d5,True,0.9714285731315613,4.696339199999784,
226,1649,crushing deflection endgame short skewer,84,25,c1d3,False,0.15236738403255734,4,-0.472956120967865,d8b8,True,0.9728571176528931,4.579070699999647,
228,1733,advantage fork middlegame short,45,43,e5e4,False,0.07889984004514211,3,-0.3636746406555176,h4d4,True,0.9471428394317627,4.178009000000202,
230,1702,advantage exposedKing long middlegame sacrifice,52,4,f1f3,True,0.9697624677560822,1,-0.8633269667625427,f1f3,True,0.9985714554786682,4.20982019999974,
232,1625,advantage fork middlegame short,49,39,c8c2,False,0.3268506499199972,2,-0.062290292233228683,e4c3,True,0.9671428799629211,4.2116079999996145,
234,1862,advantage opening sacrifice veryLong,16,41,b5d7,False,0.005918203222531811,10,-0.009378566406667233,b5d7,False,0.0,4.1990595999996,
236,1620,discoveredCheck doubleCheck mate mateIn1 middlegame oneMove pillsburysMate,50,33,e4d6,False,0.32816561518891146,2,0.46443867683410645,e4f6,True,0.9700000286102295,0.1476542000000336,
238,1453,endgame mate mateIn2 short triangleMate,66,36,c2h7,True,0.9712459130525417,1,0.2226768583059311,c2h7,True,0.9985714554786682,0.09647789999962697,
240,1811,attraction crushing fork long master middlegame sacrifice,41,38,h5f5,False,0.00016356110290777855,19,0.0506056472659111,h5f5,False,0.0,4.2155230999997,
242,1467,crushing deflection discoveredAttack discoveredCheck endgame exposedKing long rookEndgame,71,3,g4f5,True,0.9663284822507767,1,0.09176226705312729,g4f5,True,0.991428554058075,4.267348899999888,
244,1638,endgame mate mateIn2 short,68,37,b3e6,True,0.8097034277143008,1,0.26492106914520264,b3e6,True,0.9942857027053833,0.06237440000040806,
246,1725,advantage fork long middlegame,39,31,g5e4,True,0.507837311993716,1,-0.9657931327819824,g5e4,True,0.9800000190734863,4.436695499999587,
248,1470,advantage endgame fork long,70,23,d6d7,True,0.5706518116278172,1,-0.683847963809967,d6d7,True,0.9857142567634583,4.080664799999795,
250,1482,advantage fork long middlegame pin,61,40,h4g3,True,0.9328184563355802,1,-0.38401004672050476,h4g3,True,0.9942857027053833,4.616159600000174,
252,1504,advantage long middlegame queensideAttack xRayAttack,57,33,a5e1,True,0.7579495711625615,1,-0.4471640884876251,a5e1,True,0.991428554058075,4.96391180000046,
254,1559,crushing discoveredAttack middlegame short,41,42,d6e5,False,0.0029493591835068303,11,0.5395714044570923,b7b6,False,0.0,5.012482799999816,
256,1765,endgame long mate mateIn3 triangleMate,70,40,d6d8,True,0.6300276542125585,1,0.3061240017414093,d6d8,True,0.9742857217788696,0.2636345999999321,
258,1595,advantage attraction discoveredAttack endgame fork sacrifice veryLong,45,33,f5d4,True,0.5546138613000202,1,-0.37573516368865967,f5d4,True,0.508571445941925,3.2223685999997542,
260,1793,attraction kingsideAttack mate mateIn2 middlegame sacrifice short,40,36,b2c3,False,0.18597552825554803,2,-0.49568766355514526,h1h7,True,0.9757142663002014,0.1364053999996031,
262,1493,crushing endgame pin short,78,34,d1g1,True,0.5763253182323724,1,0.015252434648573399,d1g1,True,0.9800000190734863,3.7934144000000742,
264,1555,endgame long mate mateIn3,71,33,c2f2,True,0.8587277630546031,1,0.46525147557258606,c2f2,True,0.9928571581840515,0.23449119999986578,
266,1517,mate mateIn2 middlegame operaMate sacrifice short,57,43,c2d2,False,0.006125132115102931,10,-0.9888588786125183,e8e2,False,0.0,3.644717199999832,
268,1865,advantage attraction deflection endgame long,45,25,e6e5,False,0.06323897857950207,3,-0.2626950144767761,f5f4,True,0.8657143115997314,4.312502300000233,
270,1488,endgame mate mateIn2 pillsburysMate sacrifice short xRayAttack,64,36,h8g8,False,0.13837264501081822,2,-0.3889338970184326,a4e8,True,0.9700000286102295,0.1898912000006021,
272,1649,advantage fork opening short,33,41,d7f6,False,0.03812492552955234,5,-0.42324602603912354,e4c3,True,0.8942857384681702,4.295021799999631,
274,1734,advantage fork master middlegame sacrifice short,47,30,b8f8,False,0.22444191624612536,2,-0.5929031372070312,g6f4,True,0.9671428799629211,4.264132000000245,
276,1621,mate mateIn2 middlegame operaMate queensideAttack short,44,38,a7a8,True,0.23696494004600024,1,-0.9372870922088623,a7a8,True,0.9800000190734863,0.14236129999972036,
278,1762,advantage discoveredAttack fork middlegame short,44,35,d5e7,True,0.5578914686913791,1,-0.18231888115406036,d5e7,True,0.9814285635948181,4.244415500000287,
280,1731,crushing discoveredAttack kingsideAttack opening short,19,38,g8f6,False,0.0018182247514276202,25,-0.5062203407287598,g8f6,False,0.0,4.328329699999813,
282,1744,advantage defensiveMove endgame fork veryLong,57,4,d6c5,True,0.6702061638445278,1,-0.8307497501373291,d6c5,True,0.9885714054107666,4.371646300000066,
284,1650,advantage middlegame pin sacrifice short,60,34,d2b4,False,0.022556430439739285,10,-0.7465076446533203,e6d6,True,0.7828571200370789,5.0565520999998625,
286,1620,advantage hangingPiece middlegame short,50,42,e4c2,True,0.6644051114446816,1,-0.3752056360244751,e4c2,True,0.9871428608894348,4.727049799999804,
288,1557,advantage discoveredAttack opening short,19,30,d7b6,True,0.7579587115188801,1,-0.7108008861541748,d7b6,True,0.9928571581840515,4.7745874000002,
290,1510,discoveredAttack discoveredCheck kingsideAttack mate mateIn2 middlegame short,35,7,h3f5,True,0.834661115170798,1,-0.7096990346908569,h3f5,True,0.9957143068313599,0.0722762999994302,
292,1484,endgame mate mateIn2 pin sacrifice short,52,40,b3f7,False,8.181402339466321e-05,37,-0.47534504532814026,b3f7,False,0.0,4.6049511000001075,
294,1760,mate mateIn2 middlegame sacrifice short,22,38,g2f3,False,0.0021903597312448193,5,0.14377908408641815,g2f3,False,0.0,4.289336300000286,
296,1853,advantage deflection middlegame pin short,60,38,f5c5,False,0.03148957786109978,5,0.20364151895046234,f5c5,False,0.004285714123398066,4.30595699999958,
298,1512,deflection long mate mateIn3 middlegame sacrifice,42,49,e1e7,False,0.00024186282621313068,23,-0.8957701325416565,e1e7,False,0.0,3.9054120999999213,
300,1720,advantage deflection endgame exposedKing long,105,22,d1c1,True,0.4203846414560619,1,-0.20703035593032837,d1c1,True,0.8642857074737549,4.212002300000677,
302,1549,crushing discoveredAttack opening short,22,48,e4f6,True,0.7669088069825819,1,0.22561582922935486,e4f6,True,0.9885714054107666,4.301883400000406,
304,1875,advancedPawn attraction crushing discoveredAttack discoveredCheck endgame fork long master pin sacrifice,61,42,h4g3,False,0.048288284235228046,5,0.044189125299453735,f8f2,True,0.8614285588264465,2.5408359000002747,
306,1715,endgame mate mateIn2 queenRookEndgame short,85,31,f6h6,True,0.42013737951649216,1,-0.9500439167022705,f6f4,False,0.029999999329447746,3.9658636999993178,
308,1477,advantage endgame fork short,71,25,h2e2,False,0.2618894655927612,2,0.043475326150655746,b2d1,True,0.9742857217788696,4.5290391999997155,
310,1550,capturingDefender crushing long middlegame,29,45,c6d4,True,0.5196071924761679,1,0.016192620620131493,c6d4,True,0.9785714149475098,5.313788500000555,
312,1719,advantage attraction deflection long middlegame,72,39,h7g7,True,0.41944760725282665,1,-0.9765588641166687,h7g7,True,0.9742857217788696,3.66551679999975,
314,1650,capturingDefender crushing endgame intermezzo rookEndgame short,76,21,b3c4,False,0.3779288027086559,2,-0.06907816231250763,g4d4,True,0.9285714030265808,5.6692565000003015,
316,1538,crushing deflection discoveredAttack long middlegame,40,37,d6c6,True,0.5561707846976863,1,-0.6504234671592712,d6c6,True,0.9842857122421265,5.122418500000094,
318,1729,advantage long middlegame pin,50,4,g1g2,False,0.23520165266204252,3,-0.7682499289512634,d1f3,True,0.9757142663002014,5.052840800000013,
320,1591,crushing fork middlegame short,30,42,d6e5,True,0.8003741821145914,1,0.030217768624424934,d6e5,True,0.9900000095367432,6.652932399999372,
322,1533,endgame fork long mate mateIn3,71,17,g7g5,True,0.6975420098487102,1,-0.7768071293830872,g7g5,True,0.9900000095367432,0.14457800000036514,
324,1730,mate mateIn1 middlegame oneMove,34,34,b5a6,True,0.5406414059332368,1,-0.5488485097885132,b5a6,True,0.9842857122421265,0.11179210000045714,
326,1590,advantage middlegame short skewer,33,47,e7f6,True,0.4888082140803215,1,-0.1665545403957367,e7f6,True,0.949999988079071,4.885415400000056,
328,1751,crushing interference long middlegame,21,42,g7g5,False,0.0937562187822871,4,-0.0030405574943870306,e6c4,True,0.9485714435577393,4.197849399999541,
330,1518,crushing endgame exposedKing fork long,103,23,e2f2,False,0.00548779338038189,5,0.3207349479198456,e2f2,False,0.0,4.162956699999995,
332,1732,crushing deflection middlegame short,82,38,d3g6,False,0.056348200477219584,4,0.17281794548034668,e1e7,True,0.9385714530944824,4.137461499999517,
334,1843,crushing deflection endgame long,72,45,e3d4,False,0.28482336586699847,2,0.23036006093025208,g1c1,True,0.8600000143051147,3.849516400000539,
336,1553,advantage discoveredAttack long middlegame,31,34,a6c4,True,0.9635518156225904,1,-0.47562479972839355,a6c4,True,0.9971428513526917,4.262139799999204,
338,1472,advantage endgame fork long,56,40,b2b7,False,0.04457186558282307,2,-0.5805482864379883,f1b5,True,0.7799999713897705,4.260377199999311,
340,1692,crushing long master middlegame sacrifice,76,33,a5a7,False,0.004183284665591894,11,-0.5582346320152283,f6g5,False,0.0,4.723514299999806,
342,1665,advantage fork interference middlegame short,58,38,e4f5,True,0.5471934629235699,1,-0.14816755056381226,e4f5,True,0.9785714149475098,4.742780400000811,
344,1535,endgame mate mateIn2 short,85,27,g5g4,True,0.5525860030779955,1,-0.9788536429405212,g5g4,True,0.9857142567634583,0.11729930000001332,
